agency_cd,site_no,Date,Discharge_CFS,Discharge_Code,Discharge_CMS
USGS,02296750,2017-08-02,3750,A,106.188
USGS,02296750,2017-08-03,4250,A,120.347
USGS,02296750,2017-08-04,4140,A,117.232
USGS,02296750,2017-08-05,3640,A,103.073
USGS,02296750,2017-08-06,3010,A,85.234
USGS,02296750,2017-08-07,2470,A,69.943
USGS,02296750,2017-08-08,2110,A,59.749
USGS,02296750,2017-08-09,1910,A,54.085
USGS,02296750,2017-08-10,1980,A,56.067
USGS,02296750,2017-08-11,2040,A,57.766
USGS,02296750,2017-08-12,1990,A,56.351
USGS,02296750,2017-08-13,1990,A,56.351
USGS,02296750,2017-08-14,2010,A,56.917
USGS,02296750,2017-08-15,2030,A,57.483
USGS,02296750,2017-08-16,1950,A,55.218
USGS,02296750,2017-08-17,1740,A,49.271
USGS,02296750,2017-08-18,1790,A,50.687
USGS,02296750,2017-08-19,2040,A,57.766
USGS,02296750,2017-08-20,2190,A,62.014
USGS,02296750,2017-08-21,2340,A,66.261
USGS,02296750,2017-08-22,2220,A,62.863
USGS,02296750,2017-08-23,1920,A,54.368
USGS,02296750,2017-08-24,1660,A,47.006
USGS,02296750,2017-08-25,1770,A,50.121
USGS,02296750,2017-08-26,4270,A,120.913
USGS,02296750,2017-08-27,5240,A,148.38
USGS,02296750,2017-08-28,5770,A,163.388
USGS,02296750,2017-08-29,5950,A,168.485
USGS,02296750,2017-08-30,5640,A,159.707
USGS,02296750,2017-08-31,5280,A,149.513
USGS,02296750,2017-09-01,5000,A,141.584
USGS,02296750,2017-09-02,4590,A,129.974
USGS,02296750,2017-09-03,4380,A,124.028
USGS,02296750,2017-09-04,4260,A,120.63
USGS,02296750,2017-09-05,4140,A,117.232
USGS,02296750,2017-09-06,3890,A,110.153
USGS,02296750,2017-09-07,3570,A,101.091
USGS,02296750,2017-09-08,3290,A,93.162
USGS,02296750,2017-09-09,3130,A,88.632
USGS,02296750,2017-09-10,3770,A,106.755
USGS,02296750,2017-09-11,9700,A,274.673
USGS,02296750,2017-09-12,14800,A,419.089
USGS,02296750,2017-09-13,19900,A,563.505
USGS,02296750,2017-09-14,21700,A,614.476
USGS,02296750,2017-09-15,21100,A,597.485
USGS,02296750,2017-09-16,17500,A,495.545
USGS,02296750,2017-09-17,14600,A,413.426
USGS,02296750,2017-09-18,12500,A,353.961
USGS,02296750,2017-09-19,11100,A,314.317
USGS,02296750,2017-09-20,10000,A,283.168
USGS,02296750,2017-09-21,9010,A,255.135
USGS,02296750,2017-09-22,7860,A,222.57
USGS,02296750,2017-09-23,6860,A,194.254
USGS,02296750,2017-09-24,6090,A,172.45
USGS,02296750,2017-09-25,5450,A,154.327
USGS,02296750,2017-09-26,4890,A,138.469
USGS,02296750,2017-09-27,4360,A,123.461
USGS,02296750,2017-09-28,3880,A,109.869
USGS,02296750,2017-09-29,3480,A,98.543
USGS,02296750,2017-09-30,3200,A,90.614
USGS,02296750,2017-10-01,3020,A,85.517
USGS,02296750,2017-10-02,2910,A,82.402
USGS,02296750,2017-10-03,2810,A,79.57
USGS,02296750,2017-10-04,2770,A,78.438
USGS,02296750,2017-10-05,2760,A,78.154
USGS,02296750,2017-10-06,2750,A,77.871
USGS,02296750,2017-10-07,2690,A,76.172
USGS,02296750,2017-10-08,2620,A,74.19
USGS,02296750,2017-10-09,2560,A,72.491
USGS,02296750,2017-10-10,2550,A,72.208
USGS,02296750,2017-10-11,2540,A,71.925
USGS,02296750,2017-10-12,2480,A,70.226
USGS,02296750,2017-10-13,2390,A,67.677
USGS,02296750,2017-10-14,2310,A,65.412
USGS,02296750,2017-10-15,2220,A,62.863
USGS,02296750,2017-10-16,2110,A,59.749
USGS,02296750,2017-10-17,1990,A,56.351
USGS,02296750,2017-10-18,1840,A,52.103
USGS,02296750,2017-10-19,1690,A,47.855
USGS,02296750,2017-10-20,1570,A,44.457
USGS,02296750,2017-10-21,1490,A,42.192
USGS,02296750,2017-10-22,1430,A,40.493
USGS,02296750,2017-10-23,1360,A,38.511
USGS,02296750,2017-10-24,1290,A,36.529
USGS,02296750,2017-10-25,1210,A,34.263
USGS,02296750,2017-10-26,1110,A,31.432
USGS,02296750,2017-10-27,1010,A,28.6
USGS,02296750,2017-10-28,942,A,26.674
USGS,02296750,2017-10-29,966,A,27.354
USGS,02296750,2017-10-30,995,A,28.175
USGS,02296750,2017-10-31,933,A,26.42
USGS,02296750,2017-11-01,863,A,24.437
USGS,02296750,2017-11-02,804,A,22.767
USGS,02296750,2017-11-03,764,A,21.634
USGS,02296750,2017-11-04,733,A,20.756
USGS,02296750,2017-11-05,699,A,19.793
USGS,02296750,2017-11-06,668,A,18.916
USGS,02296750,2017-11-07,642,A,18.179
USGS,02296750,2017-11-08,615,A,17.415
USGS,02296750,2017-11-09,588,A,16.65
USGS,02296750,2017-11-10,566,A,16.027
USGS,02296750,2017-11-11,546,A,15.461
USGS,02296750,2017-11-12,530,A,15.008
USGS,02296750,2017-11-13,541,A,15.319
USGS,02296750,2017-11-14,560,A,15.857
USGS,02296750,2017-11-15,542,A,15.348
USGS,02296750,2017-11-16,516,A,14.611
USGS,02296750,2017-11-17,497,A,14.073
USGS,02296750,2017-11-18,478,A,13.535
USGS,02296750,2017-11-19,467,A,13.224
USGS,02296750,2017-11-20,451,A,12.771
USGS,02296750,2017-11-21,435,A,12.318
USGS,02296750,2017-11-22,435,A,12.318
USGS,02296750,2017-11-23,455,A,12.884
USGS,02296750,2017-11-24,458,A,12.969
USGS,02296750,2017-11-25,477,A,13.507
USGS,02296750,2017-11-26,478,A,13.535
USGS,02296750,2017-11-27,452,A,12.799
USGS,02296750,2017-11-28,426,A,12.063
USGS,02296750,2017-11-29,410,A,11.61
USGS,02296750,2017-11-30,394,A,11.157
USGS,02296750,2017-12-01,375,A,10.619
USGS,02296750,2017-12-02,360,A,10.194
USGS,02296750,2017-12-03,343,A,9.713
USGS,02296750,2017-12-04,330,A,9.345
USGS,02296750,2017-12-05,320,A,9.061
USGS,02296750,2017-12-06,315,A,8.92
USGS,02296750,2017-12-07,312,A,8.835
USGS,02296750,2017-12-08,306,A,8.665
USGS,02296750,2017-12-09,326,A,9.231
USGS,02296750,2017-12-10,404,A,11.44
USGS,02296750,2017-12-11,439,A,12.431
USGS,02296750,2017-12-12,410,A,11.61
USGS,02296750,2017-12-13,382,A,10.817
USGS,02296750,2017-12-14,356,A,10.081
USGS,02296750,2017-12-15,337,A,9.543
USGS,02296750,2017-12-16,327,A,9.26
USGS,02296750,2017-12-17,319,A,9.033
USGS,02296750,2017-12-18,309,A,8.75
USGS,02296750,2017-12-19,306,A,8.665
USGS,02296750,2017-12-20,297,A,8.41
USGS,02296750,2017-12-21,288,A,8.155
USGS,02296750,2017-12-22,282,A,7.985
USGS,02296750,2017-12-23,268,A,7.589
USGS,02296750,2017-12-24,259,A,7.334
USGS,02296750,2017-12-25,258,A,7.306
USGS,02296750,2017-12-26,256,A,7.249
USGS,02296750,2017-12-27,249,A,7.051
USGS,02296750,2017-12-28,239,A,6.768
USGS,02296750,2017-12-29,240,A,6.796
USGS,02296750,2017-12-30,244,A,6.909
USGS,02296750,2017-12-31,237,A,6.711
USGS,02296750,2018-01-01,230,A,6.513
USGS,02296750,2018-01-02,225,A,6.371
USGS,02296750,2018-01-03,225,A,6.371
USGS,02296750,2018-01-04,237,A,6.711
USGS,02296750,2018-01-05,266,A,7.532
USGS,02296750,2018-01-06,263,A,7.447
USGS,02296750,2018-01-07,243,A,6.881
USGS,02296750,2018-01-08,232,A,6.57
USGS,02296750,2018-01-09,241,A,6.824
USGS,02296750,2018-01-10,278,A,7.872
USGS,02296750,2018-01-11,328,A,9.288
USGS,02296750,2018-01-12,321,A,9.09
USGS,02296750,2018-01-13,302,A,8.552
USGS,02296750,2018-01-14,282,A,7.985
USGS,02296750,2018-01-15,273,A,7.73
USGS,02296750,2018-01-16,267,A,7.561
USGS,02296750,2018-01-17,265,A,7.504
USGS,02296750,2018-01-18,259,A,7.334
USGS,02296750,2018-01-19,245,A,6.938
USGS,02296750,2018-01-20,241,A,6.824
USGS,02296750,2018-01-21,230,A,6.513
USGS,02296750,2018-01-22,220,A,6.23
USGS,02296750,2018-01-23,216,A,6.116
USGS,02296750,2018-01-24,215,A,6.088
USGS,02296750,2018-01-25,213,A,6.031
USGS,02296750,2018-01-26,200,A,5.663
USGS,02296750,2018-01-27,189,A,5.352
USGS,02296750,2018-01-28,186,A,5.267
USGS,02296750,2018-01-29,263,A,7.447
USGS,02296750,2018-01-30,409,A,11.582
USGS,02296750,2018-01-31,415,A,11.751
USGS,02296750,2018-02-01,365,A,10.336
USGS,02296750,2018-02-02,337,A,9.543
USGS,02296750,2018-02-03,316,A,8.948
USGS,02296750,2018-02-04,306,A,8.665
USGS,02296750,2018-02-05,333,A,9.43
USGS,02296750,2018-02-06,370,A,10.477
USGS,02296750,2018-02-07,392,A,11.1
USGS,02296750,2018-02-08,385,A,10.902
USGS,02296750,2018-02-09,377,A,10.675
USGS,02296750,2018-02-10,371,A,10.506
USGS,02296750,2018-02-11,364,A,10.307
USGS,02296750,2018-02-12,347,A,9.826
USGS,02296750,2018-02-13,335,A,9.486
USGS,02296750,2018-02-14,320,A,9.061
USGS,02296750,2018-02-15,304,A,8.608
USGS,02296750,2018-02-16,297,A,8.41
USGS,02296750,2018-02-17,297,A,8.41
USGS,02296750,2018-02-18,291,A,8.24
USGS,02296750,2018-02-19,278,A,7.872
USGS,02296750,2018-02-20,263,A,7.447
USGS,02296750,2018-02-21,250,A,7.079
USGS,02296750,2018-02-22,236,A,6.683
USGS,02296750,2018-02-23,226,A,6.4
USGS,02296750,2018-02-24,211,A,5.975
USGS,02296750,2018-02-25,196,A,5.55
USGS,02296750,2018-02-26,188,A,5.324
USGS,02296750,2018-02-27,181,A,5.125
USGS,02296750,2018-02-28,170,A,4.814
USGS,02296750,2018-03-01,163,A,4.616
USGS,02296750,2018-03-02,157,A,4.446
USGS,02296750,2018-03-03,151,A,4.276
USGS,02296750,2018-03-04,144,A,4.078
USGS,02296750,2018-03-05,141,A,3.993
USGS,02296750,2018-03-06,138,A,3.908
USGS,02296750,2018-03-07,133,A,3.766
USGS,02296750,2018-03-08,126,A,3.568
USGS,02296750,2018-03-09,122,A,3.455
USGS,02296750,2018-03-10,122,A,3.455
USGS,02296750,2018-03-11,128,A,3.625
USGS,02296750,2018-03-12,130,A,3.681
USGS,02296750,2018-03-13,126,A,3.568
USGS,02296750,2018-03-14,121,A,3.426
USGS,02296750,2018-03-15,119,A,3.37
USGS,02296750,2018-03-16,118,A,3.341
USGS,02296750,2018-03-17,118,A,3.341
USGS,02296750,2018-03-18,114,A,3.228
USGS,02296750,2018-03-19,110,A,3.115
USGS,02296750,2018-03-20,109,A,3.087
USGS,02296750,2018-03-21,142,A,4.021
USGS,02296750,2018-03-22,311,A,8.807
USGS,02296750,2018-03-23,239,A,6.768
USGS,02296750,2018-03-24,207,A,5.862
USGS,02296750,2018-03-25,191,A,5.409
USGS,02296750,2018-03-26,171,A,4.842
USGS,02296750,2018-03-27,153,A,4.332
USGS,02296750,2018-03-28,142,A,4.021
USGS,02296750,2018-03-29,133,A,3.766
USGS,02296750,2018-03-30,123,A,3.483
USGS,02296750,2018-03-31,113,A,3.2
USGS,02296750,2018-04-01,107,A,3.03
USGS,02296750,2018-04-02,107,A,3.03
USGS,02296750,2018-04-03,130,A,3.681
USGS,02296750,2018-04-04,158,A,4.474
USGS,02296750,2018-04-05,138,A,3.908
USGS,02296750,2018-04-06,121,A,3.426
USGS,02296750,2018-04-07,113,A,3.2
USGS,02296750,2018-04-08,109,A,3.087
USGS,02296750,2018-04-09,106,A,3.002
USGS,02296750,2018-04-10,108,A,3.058
USGS,02296750,2018-04-11,170,A,4.814
USGS,02296750,2018-04-12,283,A,8.014
USGS,02296750,2018-04-13,212,A,6.003
USGS,02296750,2018-04-14,190,A,5.38
USGS,02296750,2018-04-15,173,A,4.899
USGS,02296750,2018-04-16,153,A,4.332
USGS,02296750,2018-04-17,133,A,3.766
USGS,02296750,2018-04-18,120,A,3.398
USGS,02296750,2018-04-19,106,A,3.002
USGS,02296750,2018-04-20,95.4,A,2.701
USGS,02296750,2018-04-21,87.8,A,2.486
USGS,02296750,2018-04-22,95.2,A,2.696
USGS,02296750,2018-04-23,96.8,A,2.741
USGS,02296750,2018-04-24,85.5,A,2.421
USGS,02296750,2018-04-25,83.4,A,2.362
USGS,02296750,2018-04-26,80.4,A,2.277
USGS,02296750,2018-04-27,75.4,A,2.135
USGS,02296750,2018-04-28,69,A,1.954
USGS,02296750,2018-04-29,65,A,1.841
USGS,02296750,2018-04-30,61.3,A,1.736
USGS,02296750,2018-05-01,58.3,A,1.651
USGS,02296750,2018-05-02,57.4,A,1.625
USGS,02296750,2018-05-03,58,A,1.642
USGS,02296750,2018-05-04,56.8,A,1.608
USGS,02296750,2018-05-05,56.9,A,1.611
USGS,02296750,2018-05-06,57,A,1.614
USGS,02296750,2018-05-07,73.8,A,2.09
USGS,02296750,2018-05-08,116,A,3.285
USGS,02296750,2018-05-09,101,A,2.86
USGS,02296750,2018-05-10,90.3,A,2.557
USGS,02296750,2018-05-11,80,A,2.265
USGS,02296750,2018-05-12,73.3,A,2.076
USGS,02296750,2018-05-13,77.6,A,2.197
USGS,02296750,2018-05-14,97.5,A,2.761
USGS,02296750,2018-05-15,181,A,5.125
USGS,02296750,2018-05-16,426,A,12.063
USGS,02296750,2018-05-17,652,A,18.463
USGS,02296750,2018-05-18,837,A,23.701
USGS,02296750,2018-05-19,986,A,27.92
USGS,02296750,2018-05-20,1060,A,30.016
USGS,02296750,2018-05-21,1460,A,41.343
USGS,02296750,2018-05-22,1780,A,50.404
USGS,02296750,2018-05-23,1830,A,51.82
USGS,02296750,2018-05-24,1710,A,48.422
USGS,02296750,2018-05-25,1420,A,40.21
USGS,02296750,2018-05-26,1390,A,39.36
USGS,02296750,2018-05-27,1500,A,42.475
USGS,02296750,2018-05-28,1610,A,45.59
USGS,02296750,2018-05-29,1520,A,43.042
USGS,02296750,2018-05-30,1680,A,47.572
USGS,02296750,2018-05-31,2820,A,79.854
USGS,02296750,2018-06-01,3560,A,100.808
USGS,02296750,2018-06-02,3820,A,108.17
USGS,02296750,2018-06-03,3960,A,112.135
USGS,02296750,2018-06-04,3800,A,107.604
USGS,02296750,2018-06-05,3430,A,97.127
USGS,02296750,2018-06-06,2940,A,83.252
USGS,02296750,2018-06-07,2440,A,69.093
USGS,02296750,2018-06-08,2110,A,59.749
USGS,02296750,2018-06-09,2170,A,61.448
USGS,02296750,2018-06-10,2320,A,65.695
USGS,02296750,2018-06-11,2380,A,67.394
USGS,02296750,2018-06-12,2360,A,66.828
USGS,02296750,2018-06-13,2240,A,63.43
USGS,02296750,2018-06-14,2160,A,61.164
USGS,02296750,2018-06-15,2050,A,58.05
USGS,02296750,2018-06-16,2060,A,58.333
USGS,02296750,2018-06-17,2030,A,57.483
USGS,02296750,2018-06-18,1890,A,53.519
USGS,02296750,2018-06-19,1700,A,48.139
USGS,02296750,2018-06-20,1540,A,43.608
USGS,02296750,2018-06-21,1330,A,37.661
USGS,02296750,2018-06-22,1160,A,32.848
USGS,02296750,2018-06-23,1180,A,33.414
USGS,02296750,2018-06-24,1140,A,32.281
USGS,02296750,2018-06-25,1280,A,36.246
USGS,02296750,2018-06-26,1770,A,50.121
USGS,02296750,2018-06-27,2220,A,62.863
USGS,02296750,2018-06-28,2770,A,78.438
USGS,02296750,2018-06-29,3210,A,90.897
USGS,02296750,2018-06-30,3290,A,93.162
USGS,02296750,2018-07-01,3260,A,92.313
USGS,02296750,2018-07-02,3250,A,92.03
USGS,02296750,2018-07-03,3340,A,94.578
USGS,02296750,2018-07-04,3350,A,94.861
USGS,02296750,2018-07-05,3440,A,97.41
USGS,02296750,2018-07-06,3610,A,102.224
USGS,02296750,2018-07-07,3730,A,105.622
USGS,02296750,2018-07-08,3820,A,108.17
USGS,02296750,2018-07-09,3840,A,108.737
USGS,02296750,2018-07-10,3710,A,105.056
USGS,02296750,2018-07-11,3460,A,97.976
USGS,02296750,2018-07-12,3140,A,88.915
USGS,02296750,2018-07-13,2790,A,79.004
USGS,02296750,2018-07-14,2520,A,71.358
USGS,02296750,2018-07-15,2370,A,67.111
USGS,02296750,2018-07-16,2350,A,66.545
USGS,02296750,2018-07-17,2330,A,65.978
USGS,02296750,2018-07-18,2200,A,62.297
USGS,02296750,2018-07-19,2180,A,61.731
USGS,02296750,2018-07-20,2370,A,67.111
USGS,02296750,2018-07-21,2440,A,69.093
USGS,02296750,2018-07-22,2360,A,66.828
USGS,02296750,2018-07-23,2290,A,64.846
USGS,02296750,2018-07-24,2380,A,67.394
USGS,02296750,2018-07-25,2410,A,68.244
USGS,02296750,2018-07-26,2380,A,67.394
USGS,02296750,2018-07-27,2310,A,65.412
USGS,02296750,2018-07-28,2240,A,63.43
USGS,02296750,2018-07-29,2560,A,72.491
USGS,02296750,2018-07-30,3150,A,89.198
USGS,02296750,2018-07-31,4570,A,129.408
USGS,02296750,2018-08-01,4690,A,132.806
USGS,02296750,2018-08-02,4640,A,131.39
USGS,02296750,2018-08-03,4670,A,132.24
USGS,02296750,2018-08-04,4730,A,133.939
USGS,02296750,2018-08-05,4720,A,133.656
USGS,02296750,2018-08-06,4600,A,130.257
USGS,02296750,2018-08-07,4380,A,124.028
USGS,02296750,2018-08-08,4110,A,116.382
USGS,02296750,2018-08-09,3830,A,108.454
USGS,02296750,2018-08-10,3570,A,101.091
USGS,02296750,2018-08-11,3440,A,97.41
USGS,02296750,2018-08-12,3420,A,96.844
USGS,02296750,2018-08-13,3390,A,95.994
USGS,02296750,2018-08-14,3250,A,92.03
USGS,02296750,2018-08-15,3000,A,84.951
USGS,02296750,2018-08-16,2860,A,80.986
USGS,02296750,2018-08-17,2680,A,75.889
USGS,02296750,2018-08-18,2500,A,70.792
USGS,02296750,2018-08-19,2340,A,66.261
USGS,02296750,2018-08-20,2210,A,62.58
USGS,02296750,2018-08-21,2130,A,60.315
USGS,02296750,2018-08-22,2050,A,58.05
USGS,02296750,2018-08-23,1990,A,56.351
USGS,02296750,2018-08-24,1940,A,54.935
USGS,02296750,2018-08-25,1970,A,55.784
USGS,02296750,2018-08-26,2270,A,64.279
USGS,02296750,2018-08-27,2680,A,75.889
USGS,02296750,2018-08-28,2960,A,83.818
USGS,02296750,2018-08-29,3330,A,94.295
USGS,02296750,2018-08-30,3770,A,106.755
USGS,02296750,2018-08-31,4110,A,116.382
USGS,02296750,2018-09-01,4340,A,122.895
USGS,02296750,2018-09-02,4440,A,125.727
USGS,02296750,2018-09-03,4410,A,124.877
USGS,02296750,2018-09-04,4320,A,122.329
USGS,02296750,2018-09-05,4190,A,118.648
USGS,02296750,2018-09-06,4030,A,114.117
USGS,02296750,2018-09-07,3850,A,109.02
USGS,02296750,2018-09-08,3720,A,105.339
USGS,02296750,2018-09-09,3720,A,105.339
USGS,02296750,2018-09-10,3760,A,106.471
USGS,02296750,2018-09-11,3730,A,105.622
USGS,02296750,2018-09-12,3610,A,102.224
USGS,02296750,2018-09-13,3400,A,96.277
USGS,02296750,2018-09-14,3160,A,89.481
USGS,02296750,2018-09-15,2990,A,84.667
USGS,02296750,2018-09-16,2870,A,81.269
USGS,02296750,2018-09-17,2800,A,79.287
USGS,02296750,2018-09-18,3040,A,86.083
USGS,02296750,2018-09-19,3230,A,91.463
USGS,02296750,2018-09-20,3180,A,90.048
USGS,02296750,2018-09-21,3010,A,85.234
USGS,02296750,2018-09-22,2940,A,83.252
USGS,02296750,2018-09-23,2900,A,82.119
USGS,02296750,2018-09-24,2870,A,81.269
USGS,02296750,2018-09-25,2830,A,80.137
USGS,02296750,2018-09-26,2710,A,76.739
USGS,02296750,2018-09-27,2520,A,71.358
USGS,02296750,2018-09-28,2470,A,69.943
USGS,02296750,2018-09-29,2790,A,79.004
USGS,02296750,2018-09-30,2920,A,82.685
USGS,02296750,2018-10-01,2610,A,73.907
USGS,02296750,2018-10-02,2130,A,60.315
USGS,02296750,2018-10-03,1740,A,49.271
USGS,02296750,2018-10-04,1510,A,42.758
USGS,02296750,2018-10-05,1350,A,38.228
USGS,02296750,2018-10-06,1210,A,34.263
USGS,02296750,2018-10-07,1090,A,30.865
USGS,02296750,2018-10-08,1010,A,28.6
USGS,02296750,2018-10-09,940,A,26.618
USGS,02296750,2018-10-10,881,A,24.947
USGS,02296750,2018-10-11,994,A,28.147
USGS,02296750,2018-10-12,1050,A,29.733
USGS,02296750,2018-10-13,960,A,27.184
USGS,02296750,2018-10-14,880,A,24.919
USGS,02296750,2018-10-15,806,A,22.823
USGS,02296750,2018-10-16,745,A,21.096
USGS,02296750,2018-10-17,695,A,19.68
USGS,02296750,2018-10-18,655,A,18.548
USGS,02296750,2018-10-19,617,A,17.471
USGS,02296750,2018-10-20,578,A,16.367
USGS,02296750,2018-10-21,543,A e,15.376
USGS,02296750,2018-10-22,511,A,14.47
USGS,02296750,2018-10-23,475,A,13.451
USGS,02296750,2018-10-24,445,A,12.601
USGS,02296750,2018-10-25,426,A,12.063
USGS,02296750,2018-10-26,409,A,11.582
USGS,02296750,2018-10-27,392,A,11.1
USGS,02296750,2018-10-28,377,A,10.675
USGS,02296750,2018-10-29,359,A,10.166
USGS,02296750,2018-10-30,346,A,9.798
USGS,02296750,2018-10-31,337,A,9.543
USGS,02296750,2018-11-01,332,A,9.401
USGS,02296750,2018-11-02,321,A,9.09
USGS,02296750,2018-11-03,321,A,9.09
USGS,02296750,2018-11-04,355,A,10.052
USGS,02296750,2018-11-05,422,A,11.95
USGS,02296750,2018-11-06,609,A,17.245
USGS,02296750,2018-11-07,583,A,16.509
USGS,02296750,2018-11-08,516,A,14.611
USGS,02296750,2018-11-09,512,A,14.498
USGS,02296750,2018-11-10,522,A,14.781
USGS,02296750,2018-11-11,483,A,13.677
USGS,02296750,2018-11-12,445,A,12.601
USGS,02296750,2018-11-13,417,A,11.808
USGS,02296750,2018-11-14,394,A,11.157
USGS,02296750,2018-11-15,522,A,14.781
USGS,02296750,2018-11-16,586,A,16.594
USGS,02296750,2018-11-17,486,A,13.762
USGS,02296750,2018-11-18,418,A,11.836
USGS,02296750,2018-11-19,383,A,10.845
USGS,02296750,2018-11-20,362,A,10.251
USGS,02296750,2018-11-21,363,A,10.279
USGS,02296750,2018-11-22,357,A,10.109
USGS,02296750,2018-11-23,343,A,9.713
USGS,02296750,2018-11-24,331,A,9.373
USGS,02296750,2018-11-25,319,A,9.033
USGS,02296750,2018-11-26,307,A,8.693
USGS,02296750,2018-11-27,312,A,8.835
USGS,02296750,2018-11-28,345,A,9.769
USGS,02296750,2018-11-29,323,A,9.146
USGS,02296750,2018-11-30,303,A,8.58
USGS,02296750,2018-12-01,291,A,8.24
USGS,02296750,2018-12-02,278,A,7.872
USGS,02296750,2018-12-03,266,A,7.532
USGS,02296750,2018-12-04,256,A,7.249
USGS,02296750,2018-12-05,246,A,6.966
USGS,02296750,2018-12-06,250,A,7.079
USGS,02296750,2018-12-07,254,A,7.192
USGS,02296750,2018-12-08,241,A,6.824
USGS,02296750,2018-12-09,239,A,6.768
USGS,02296750,2018-12-10,256,A,7.249
USGS,02296750,2018-12-11,306,A,8.665
USGS,02296750,2018-12-12,301,A,8.523
USGS,02296750,2018-12-13,278,A,7.872
USGS,02296750,2018-12-14,276,A,7.815
USGS,02296750,2018-12-15,344,A,9.741
USGS,02296750,2018-12-16,554,A,15.688
USGS,02296750,2018-12-17,562,A,15.914
USGS,02296750,2018-12-18,492,A,13.932
USGS,02296750,2018-12-19,449,A,12.714
USGS,02296750,2018-12-20,485,A,13.734
USGS,02296750,2018-12-21,1360,A,38.511
USGS,02296750,2018-12-22,2300,A,65.129
USGS,02296750,2018-12-23,2780,A,78.721
USGS,02296750,2018-12-24,2970,A,84.101
USGS,02296750,2018-12-25,2840,A,80.42
USGS,02296750,2018-12-26,2460,A,69.659
USGS,02296750,2018-12-27,2140,A,60.598
USGS,02296750,2018-12-28,1960,A,55.501
USGS,02296750,2018-12-29,1850,A,52.386
USGS,02296750,2018-12-30,1770,A,50.121
USGS,02296750,2018-12-31,1700,A,48.139
USGS,02296750,2019-01-01,1630,A,46.156
USGS,02296750,2019-01-02,1550,A,43.891
USGS,02296750,2019-01-03,1450,A,41.059
USGS,02296750,2019-01-04,1350,A,38.228
USGS,02296750,2019-01-05,1270,A,35.962
USGS,02296750,2019-01-06,1190,A,33.697
USGS,02296750,2019-01-07,1090,A,30.865
USGS,02296750,2019-01-08,998,A,28.26
USGS,02296750,2019-01-09,928,A,26.278
USGS,02296750,2019-01-10,871,A,24.664
USGS,02296750,2019-01-11,808,A,22.88
USGS,02296750,2019-01-12,732,A,20.728
USGS,02296750,2019-01-13,657,A,18.604
USGS,02296750,2019-01-14,592,A,16.764
USGS,02296750,2019-01-15,547,A,15.489
USGS,02296750,2019-01-16,518,A,14.668
USGS,02296750,2019-01-17,497,A,14.073
USGS,02296750,2019-01-18,479,A,13.564
USGS,02296750,2019-01-19,457,A,12.941
USGS,02296750,2019-01-20,455,A,12.884
USGS,02296750,2019-01-21,450,A,12.743
USGS,02296750,2019-01-22,436,A,12.346
USGS,02296750,2019-01-23,415,A,11.751
USGS,02296750,2019-01-24,429,A,12.148
USGS,02296750,2019-01-25,502,A,14.215
USGS,02296750,2019-01-26,545,A,15.433
USGS,02296750,2019-01-27,692,A,19.595
USGS,02296750,2019-01-28,1650,A,46.723
USGS,02296750,2019-01-29,2190,A,62.014
USGS,02296750,2019-01-30,2270,A,64.279
USGS,02296750,2019-01-31,2060,A,58.333
USGS,02296750,2019-02-01,1800,A,50.97
USGS,02296750,2019-02-02,1650,A,46.723
USGS,02296750,2019-02-03,1600,A,45.307
USGS,02296750,2019-02-04,1550,A,43.891
USGS,02296750,2019-02-05,1500,A,42.475
USGS,02296750,2019-02-06,1430,A,40.493
USGS,02296750,2019-02-07,1350,A,38.228
USGS,02296750,2019-02-08,1280,A,36.246
USGS,02296750,2019-02-09,1200,A,33.98
USGS,02296750,2019-02-10,1130,A,31.998
USGS,02296750,2019-02-11,1060,A,30.016
USGS,02296750,2019-02-12,976,A,27.637
USGS,02296750,2019-02-13,966,A,27.354
USGS,02296750,2019-02-14,1080,A,30.582
USGS,02296750,2019-02-15,1200,A,33.98
USGS,02296750,2019-02-16,1170,A,33.131
USGS,02296750,2019-02-17,1090,A,30.865
USGS,02296750,2019-02-18,1020,A,28.883
USGS,02296750,2019-02-19,979,A,27.722
USGS,02296750,2019-02-20,949,A,26.873
USGS,02296750,2019-02-21,913,A,25.853
USGS,02296750,2019-02-22,869,A,24.607
USGS,02296750,2019-02-23,820,A,23.22
USGS,02296750,2019-02-24,775,A,21.946
USGS,02296750,2019-02-25,722,A,20.445
USGS,02296750,2019-02-26,670,A,18.972
USGS,02296750,2019-02-27,931,A,26.363
USGS,02296750,2019-02-28,1210,A,34.263
USGS,02296750,2019-03-01,1210,A,34.263
USGS,02296750,2019-03-02,1040,A,29.45
USGS,02296750,2019-03-03,861,A,24.381
USGS,02296750,2019-03-04,741,A,20.983
USGS,02296750,2019-03-05,687,A,19.454
USGS,02296750,2019-03-06,656,A,18.576
USGS,02296750,2019-03-07,634,A,17.953
USGS,02296750,2019-03-08,610,A,17.273
USGS,02296750,2019-03-09,590,A,16.707
USGS,02296750,2019-03-10,582,A,16.48
USGS,02296750,2019-03-11,566,A,16.027
USGS,02296750,2019-03-12,541,A,15.319
USGS,02296750,2019-03-13,514,A,14.555
USGS,02296750,2019-03-14,483,A,13.677
USGS,02296750,2019-03-15,446,A,12.629
